employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
5690399517,Administration,Executive Assistants,8834412962,9402855720,3529946098,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Dallas,Single,Full Time,60700,2021-08-20,2021-10-13,2,Voluntary,Found a better opportunity,0
315588566,Customer Service,Customer Support,7028724657,6214299923,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Asian,32,Master's degree,On-site,Los Angeles,Single,Full Time,51763,2021-09-22,,16,,,1
9395354876,Legal,Corporate Law,4362113509,1490361837,5930096966,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Master's degree,Remote,San Diego,Single,Contract,107932,2015-08-30,,90,,,1
6791464533,Finance,Accounting,3342104556,2813354026,5400546882,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Fort Worth,Single,Full Time,90435,2014-07-04,2016-06-21,24,Voluntary,Found a better opportunity,0
1561124300,Operations,Logistics,4440178400,263295907,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Master's degree,Remote,Boston,Single,Full Time,83872,2014-05-27,,106,,,1
3994472002,Customer Service,Account Management,6367159762,5719467697,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,56,Master's degree,Remote,San Antonio,Married,Full Time,56245,2019-11-28,,38,,,1
7928175663,Operations,Logistics,4398475173,1689927080,8488156355,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Master's degree,Remote,New York,Single,Full Time,58540,2020-05-05,,33,,,1
6795485743,Operations,Project Management,4729374587,263295907,8488156355,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Master's degree,On-site,Los Angeles,Single,Full Time,61359,2017-05-13,,69,,,1
7073499443,Software,Technical Support,4502528035,226422921,12104572130,,Team Lead,Male,Heterosexual,Caucasian,30,Bachelor's degree,On-site,Los Angeles,Single,Full Time,112232,2019-11-02,,39,,,1
7967694048,Software,Technical Support,9359298334,8910285795,3902693036,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Jacksonville,Single,Full Time,87880,2012-05-10,,130,,,1
7593530986,Operations,Logistics,3558741919,934452372,8495424892,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,San Jose,Single,Full Time,64627,2018-02-08,,60,,,1
9742135347,Sales,Account Management,1985750865,9588662057,4932459135,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,56,Bachelor's degree,On-site,San Francisco,Married,Full Time,82843,2020-01-17,2020-09-06,8,Voluntary,Personal reasons,0
9884960768,Procurement,Procurement,1144778675,702442395,822744718,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,On-site,San Francisco,Single,Full Time,73819,2012-06-17,,129,,,1
6613005375,Legal,Corporate Law,3278383811,5945473723,5222419382,12104572130,Individual Contributor,Male,Heterosexual,African American,39,Bachelor's degree,Remote,Boston,Single,Full Time,75383,2016-12-21,,74,,,1
8652932373,HR,Training,1272988056,5146134789,7870535481,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,52,Bachelor's degree,Remote,San Diego,Married,Full Time,69415,2014-03-08,,108,,,1
7653269645,Finance,Financial Planning,1461189915,2813354026,8996729135,12104572130,Individual Contributor,Male,Heterosexual,African American,52,Bachelor's degree,Remote,Boston,Married,Full Time,66186,2017-01-19,,73,,,1
1527021610,Sales,Business Development,9743876877,5701309242,12104572130,,Team Lead,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,San Francisco,Single,Full Time,64781,2015-02-24,2017-01-17,23,Voluntary,More flexible benefits,0
9488217779,Software,QA,6268712051,12104572130,,,Manager,Male,Heterosexual,Other,35,Bachelor's degree,Remote,Fort Worth,Single,Full Time,108703,2019-11-29,,38,,,1
4917030504,Software,QA,978661177,6372547560,12104572130,,Team Lead,Female,Heterosexual,Native American,22,Bachelor's degree,Remote,Washington DC,Single,Full Time,86109,2015-08-16,,91,,,1
8822938517,Operations,Project Management,437433600,9107093688,8488156355,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,On-site,Los Angeles,Single,Full Time,66743,2019-03-05,,47,,,1
3932099161,HR,Recruiting,3335588954,6284594203,302887809,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Columbus,Married,Full Time,56834,2016-03-01,,84,,,1
4527024823,Sales,Business Development,2169536929,12104572130,,,Manager,Male,Heterosexual,Hispanic,21,Bachelor's degree,On-site,Los Angeles,Single,Full Time,74871,2016-09-29,,77,,,1
5688590255,Customer Service,Account Management,1951175675,1648188671,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Jacksonville,Married,Full Time,65679,2012-05-21,,130,,,1
213639128,Sales,Sales Operations,4167242155,2747567836,4098218245,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,45,Bachelor's degree,Remote,Phoenix,Married,Full Time,81267,2013-03-29,,120,,,1
1411503793,Sales,Business Development,6284193546,6343662129,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Jacksonville,Single,Full Time,74388,2014-11-02,,100,,,1
284629894,Customer Service,Customer Support,3087133131,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Diego,Single,Full Time,73323,2017-07-25,,67,,,1
1463640495,HR,Benefits,1966850952,1122783933,8377149542,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Columbus,Married,Full Time,62383,2020-03-19,,35,,,1
2961977508,HR,Recruiting,5187621014,302887809,12104572130,,Team Lead,Female,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Indianapolis,Single,Full Time,82447,2015-03-04,,96,,,1
7047046426,Marketing,Advertising,860076941,4092540016,12104572130,,Team Lead,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Columbus,Married,Full Time,71807,2016-12-11,,75,,,1
5918533374,Operations,Project Management,3370693887,8326227722,9843016922,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Washington DC,Single,Full Time,81376,2014-04-23,2018-04-04,48,Involuntary,Performance,0
8474160782,Customer Service,Account Management,3800737707,9657388599,12104572130,,Team Lead,Female,Heterosexual,Hispanic,23,Bachelor's degree,On-site,Los Angeles,Single,Full Time,75491,2016-01-16,,86,,,1
3684756647,HR,Training,4348267022,1871591752,12104572130,,Team Lead,Female,Heterosexual,Caucasian,43,Bachelor's degree,On-site,Los Angeles,Single,Full Time,79880,2014-12-07,,99,,,1
9584679934,Operations,Logistics,3391078453,9490565071,8488156355,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Jose,Married,Full Time,75750,2013-04-01,,120,,,1
9623984838,Operations,Supply Chain,4701277735,340589918,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,On-site,Los Angeles,Single,Full Time,76765,2012-05-30,,130,,,1
7357925070,Software,Software Development,12104572130,,,,Director,Male,Heterosexual,Other,23,Master's degree,Remote,Phoenix,Single,Full Time,106183,2018-01-21,,61,,,1
2670929197,Operations,Project Management,3558741919,340589918,8375539146,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Associate's degree,Remote,Indianapolis,Single,Full Time,78780,2019-03-14,,47,,,1
9875224335,Sales,Account Management,8602206461,1054097051,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Fort Worth,Single,Full Time,82369,2013-09-18,2014-09-08,12,Voluntary,Better salary,0
1546611345,Software,Technical Support,3462358556,7941658615,6268712051,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Charlotte,Single,Full Time,103809,2020-05-02,2020-09-22,5,Voluntary,Better salary,0
7247462527,Software,QA,708917092,6851422667,5959242695,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,21,Bachelor's degree,On-site,Los Angeles,Married,Full Time,74931,2021-12-18,,13,,,1
9323844179,HR,Benefits,3613728055,7870535481,12104572130,,Team Lead,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Francisco,Single,Full Time,68377,2013-05-26,,118,,,1
8555869409,Sales,Business Development,4167242155,5420693232,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Houston,Single,Full Time,88173,2016-07-30,,79,,,1
6398191317,HR,Benefits,3333771992,7418359847,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Native American,45,Bachelor's degree,Remote,Indianapolis,Married,Full Time,53535,2019-05-21,,45,,,1
9068898922,Software,Software Development,9160507725,500369130,9195070758,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Houston,Single,Full Time,96162,2018-07-20,,55,,,1
7141115360,Software,QA,6638152289,2018169686,1327507817,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,On-site,San Francisco,Single,Full Time,76550,2019-06-20,,44,,,1
7911279092,Administration,Facilities,3992138870,4096113579,6630511380,12104572130,Individual Contributor,Female,Heterosexual,Asian,39,Bachelor's degree,Remote,Boston,Single,Full Time,62326,2017-07-13,2018-06-01,11,Voluntary,More flexible benefits,0
7038178543,Legal,Intellectual Property,5222419382,12104572130,,,Manager,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Indianapolis,Single,Full Time,133049,2021-05-22,,20,,,1
8276032117,Customer Service,Technical Support,114604934,1648188671,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Philadelphia,Single,Full Time,72098,2018-09-21,2019-08-15,11,Voluntary,Found a better opportunity,0
3369057597,Finance,Accounting,1256124671,2902943635,7504010968,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,On-site,San Francisco,Married,Full Time,87418,2016-06-04,,81,,,1
700354922,Sales,Account Management,7246033069,2169536929,12104572130,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,Los Angeles,Single,Full Time,70948,2018-05-21,2020-02-22,21,Voluntary,More flexible benefits,0
3797950960,Sales,Business Development,8370726926,7951572902,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Antonio,Single,Full Time,82099,2021-01-19,,25,,,1
2888093871,Operations,Logistics,8375539146,12104572130,,,Manager,Male,Heterosexual,Native American,42,Bachelor's degree,On-site,Los Angeles,Married,Full Time,63729,2021-05-28,2021-07-11,1,Involuntary,Performance,0
90363811,Finance,Auditing,12104572130,,,,Director,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Austin,Single,Full Time,102571,2018-06-23,2020-06-04,24,Voluntary,Found a better opportunity,0
8739724849,R&D,Product Design,9823649154,5760565657,4691487226,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,On-site,Dallas,Single,Full Time,96844,2020-04-06,,34,,,1
3372191131,Sales,Sales Operations,8370726926,8983780137,4932459135,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,23,Bachelor's degree,Remote,San Jose,Single,Full Time,76664,2012-02-06,,134,,,1
2401012519,Administration,Executive Assistants,2350971114,7066304704,8199309593,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Indianapolis,Married,Full Time,69179,2021-03-09,,23,,,1
5438557665,Marketing,Public Relations,4139530195,5584969996,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,On-site,San Francisco,Married,Full Time,63458,2016-03-05,,84,,,1
6534864524,Marketing,Public Relations,5174670971,4860843368,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Asian,27,Bachelor's degree,Remote,San Francisco,Married,Full Time,70434,2017-06-14,,68,,,1
784584731,Marketing,Public Relations,2271051594,4092540016,12104572130,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Fort Worth,Married,Full Time,96301,2013-05-13,,118,,,1
256717339,Sales,Account Management,4932459135,12104572130,,,Manager,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Philadelphia,Single,Full Time,94169,2018-09-03,,54,,,1
7303811087,Sales,Sales Operations,6562093986,8143187226,8057668487,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Master's degree,Remote,Philadelphia,Single,Full Time,68924,2021-03-22,,22,,,1
5698075034,Software,QA,2099130087,5305237896,9451957864,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Master's degree,On-site,Los Angeles,Single,Contract,103222,2013-04-13,,119,,,1
2416119508,Sales,Account Management,4111427923,8949267496,8057668487,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,21,Master's degree,Remote,San Diego,Single,Full Time,67329,2016-09-12,,78,,,1
793931191,Legal,Intellectual Property,9201034311,5406372599,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,San Francisco,Single,Contract,107800,2018-06-27,,56,,,1
3461903481,Software,QA,6794645902,5390863100,6129740252,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Denver,Single,Full Time,90905,2020-09-01,,29,,,1
3120190982,Administration,Travel,7862391428,2840761127,1055389029,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,46,Master's degree,Remote,Philadelphia,Married,Full Time,64436,2019-11-26,,39,,,1
1903423788,Finance,Accounting,3703583476,6043081030,4691268378,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,None,Remote,Charlotte,Single,Full Time,76257,2014-09-29,,101,,,1
7505933947,Marketing,Marketing Research,2813655685,12104572130,,,Manager,Female,Heterosexual,Caucasian,21,None,Remote,Fort Worth,Single,Full Time,107327,2013-07-28,,116,,,1
8840380470,Sales,Sales Operations,7201791507,9291937996,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,45,None,Remote,Fort Worth,Married,Full Time,61613,2013-10-30,,112,,,1
9568363300,Marketing,Public Relations,8236942363,5207901096,9743222543,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Charlotte,Single,Contract,88014,2014-07-03,,104,,,1
246743702,Software,Technical Support,1747471771,9322200876,6268712051,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Philadelphia,Married,Full Time,74824,2021-04-10,,22,,,1
3128295112,Finance,Auditing,8996729135,12104572130,,,Manager,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,New York,Single,Full Time,88749,2015-01-04,2016-01-22,13,Involuntary,Performance,0
3188797353,Software,Software Development,1261309781,877337451,1327507817,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Houston,Single,Full Time,98298,2021-07-04,,19,,,1
7361783238,Sales,Account Management,6738707629,5426155896,3142852362,12104572130,Individual Contributor,Male,Heterosexual,Asian,62,Bachelor's degree,Remote,Chicago,Married,Full Time,83287,2018-04-01,,59,,,1
3741525010,HR,Training,7656332383,2771745961,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Houston,Single,Full Time,63701,2015-07-18,,92,,,1
7404245430,Administration,Facilities,1133455702,8199309593,12104572130,,Team Lead,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Philadelphia,Single,Full Time,66056,2015-11-23,,87,,,1
5694120017,Operations,Logistics,1771132947,263295907,9843016922,12104572130,Individual Contributor,Male,Heterosexual,Asian,33,Bachelor's degree,Remote,Fort Worth,Single,Full Time,66169,2019-08-09,,42,,,1
7210859685,Sales,Account Management,271236772,2976516973,2169536929,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Master's degree,On-site,Los Angeles,Single,Full Time,80198,2017-08-20,2019-06-26,22,Voluntary,More flexible benefits,0
4001771164,Software,QA,6129740252,12104572130,,,Manager,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Fort Worth,Single,Full Time,127321,2013-07-02,,116,,,1
9357105961,Operations,Logistics,1042621318,3353867183,8375539146,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,Remote,San Antonio,Married,Full Time,62374,2016-01-07,2017-12-18,24,Voluntary,Found a better opportunity,0
1029578141,HR,Training,489901173,2221255630,8421163041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,45,Bachelor's degree,Remote,New York,Married,Full Time,57311,2019-11-08,,39,,,1
9779292972,Operations,Project Management,9226251943,7406542888,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Charlotte,Single,Full Time,68060,2021-12-06,2022-01-13,1,Voluntary,Found a better opportunity,0
7866627462,Software,QA,6969442245,978661177,1327507817,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Indianapolis,Single,Full Time,99076,2013-09-13,2015-10-15,25,Voluntary,Better salary,0
5859917934,HR,Training,4930496475,1871591752,12104572130,,Team Lead,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Houston,Single,Full Time,86609,2019-07-09,,43,,,1
8409986654,R&D,Prototyping,9834077650,2471427419,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,San Antonio,Single,Full Time,77252,2014-11-17,,100,,,1
1590378635,Sales,Sales Operations,9588662057,4098218245,12104572130,,Team Lead,Male,Heterosexual,Asian,22,Bachelor's degree,Remote,Boston,Single,Full Time,79861,2017-11-19,,63,,,1
9887929630,Finance,Auditing,4627696602,3428885937,2793295523,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,San Antonio,Married,Full Time,69022,2018-10-24,,52,,,1
3121741851,Finance,Accounting,3073905311,8876294130,2793295523,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,23,Bachelor's degree,On-site,Los Angeles,Married,Full Time,84219,2016-02-22,2018-03-14,25,Involuntary,Company restructuring,0
653854959,Operations,Project Management,4398475173,5857782715,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Austin,Single,Full Time,84864,2018-05-09,,57,,,1
1090420374,R&D,Product Design,5325728346,9928084959,12104572130,,Team Lead,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,New York,Single,Full Time,87167,2018-02-16,2018-11-25,9,Voluntary,Better salary,0
1353829267,Marketing,Advertising,4524447811,2813655685,12104572130,,Team Lead,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Houston,Single,Full Time,73720,2013-04-25,2015-02-14,22,Voluntary,More flexible benefits,0
6326769644,Software,Software Development,3211861850,6851422667,1091647106,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,San Diego,Single,Full Time,75795,2016-12-05,,75,,,1
9251443400,Customer Service,Customer Support,9321962302,3800737707,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,San Antonio,Single,Full Time,54042,2020-06-25,,31,,,1
9259120738,Sales,Sales Operations,133287801,4618795010,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,42,Bachelor's degree,On-site,Los Angeles,Single,Contract,65246,2018-04-01,,59,,,1
2942515027,Procurement,Vendor Management,3570683418,12104572130,,,Manager,Male,Heterosexual,Caucasian,28,Bachelor's degree,On-site,Dallas,Single,Full Time,65652,2015-05-04,,94,,,1
8791254263,Finance,Accounting,2013815960,2813354026,3615825420,12104572130,Individual Contributor,Female,Heterosexual,Asian,34,Master's degree,Remote,Indianapolis,Single,Full Time,89030,2017-07-18,,67,,,1
7084429904,Marketing,Marketing Research,3260307723,4790098732,9743222543,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,36,Bachelor's degree,Remote,San Francisco,Married,Full Time,60879,2013-05-11,2014-04-23,12,Voluntary,Career change,0
5903556337,HR,Recruiting,4236317575,1442904299,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,San Antonio,Married,Full Time,72790,2016-10-02,,77,,,1
1612546590,Sales,Sales Operations,2674326044,8374364807,3664844848,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,On-site,San Francisco,Married,Full Time,77935,2013-09-26,,114,,,1
3428885937,Finance,Auditing,4691268378,12104572130,,,Manager,Male,Heterosexual,Asian,29,Bachelor's degree,On-site,Dallas,Married,Full Time,99539,2017-02-14,,72,,,1
5602375624,Sales,Business Development,8141465627,4098218245,12104572130,,Team Lead,Male,Heterosexual,African American,38,Bachelor's degree,On-site,Los Angeles,Single,Full Time,74129,2019-01-04,,49,,,1
5344408576,Sales,Account Management,6382958391,6343662129,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,37,Bachelor's degree,Remote,Washington DC,Single,Full Time,59155,2016-01-08,2018-02-04,25,Involuntary,Performance,0
9837771674,HR,Training,2010047725,1442904299,7870535481,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Philadelphia,Married,Full Time,56850,2019-07-01,,43,,,1
838958287,Sales,Sales Operations,6562093986,7951572902,2188325953,12104572130,Individual Contributor,Female,Heterosexual,Native American,33,Master's degree,Remote,Fort Worth,Single,Contract,68762,2015-12-26,,86,,,1
5251712568,HR,Recruiting,7656332383,2391682711,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Philadelphia,Single,Full Time,57160,2014-07-05,,104,,,1
1144778675,Procurement,Vendor Management,2036341103,584122183,12104572130,,Team Lead,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Boston,Single,Full Time,80661,2020-06-16,,32,,,1
4618795010,Sales,Business Development,2188325953,12104572130,,,Manager,Male,Heterosexual,Caucasian,37,Master's degree,Remote,Indianapolis,Single,Full Time,89994,2014-05-24,,106,,,1
7684843082,Sales,Business Development,5898696889,8949267496,2169536929,12104572130,Individual Contributor,Female,Heterosexual,Native American,29,Bachelor's degree,Remote,Houston,Single,Full Time,57912,2012-12-18,,123,,,1
6492917982,Software,Technical Support,683198210,7319984387,1091647106,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Chicago,Married,Full Time,105417,2012-07-01,,129,,,1
8006539791,Marketing,Public Relations,1949400041,12104572130,,,Manager,Male,Heterosexual,African American,56,Bachelor's degree,Remote,Jacksonville,Married,Full Time,63871,2012-07-26,,128,,,1
3455143310,Software,Technical Support,1327507817,12104572130,,,Manager,Male,Heterosexual,Other,28,Bachelor's degree,Remote,Seattle,Married,Full Time,83638,2020-03-09,2021-02-09,11,Voluntary,Found a better opportunity,0
611183161,Software,QA,9293014412,1900946112,1327507817,12104572130,Individual Contributor,Female,Heterosexual,Asian,49,Bachelor's degree,Remote,Dallas,Married,Full Time,86992,2012-02-29,,133,,,1
91052068,Operations,Logistics,8375539146,12104572130,,,Manager,Male,Heterosexual,Native American,62,Associate's degree,Remote,Chicago,Married,Full Time,69797,2020-02-03,,36,,,1
790049475,Product Development,Project Management,2196257370,5793341199,4754231337,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,31,Master's degree,Remote,Chicago,Single,Full Time,80538,2019-08-06,,42,,,1
8944099469,Operations,Supply Chain,6002149461,1697459633,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Master's degree,Remote,Washington DC,Married,Full Time,76913,2021-03-24,2021-06-05,2,Voluntary,More flexible benefits,0
908001053,Operations,Project Management,1697459633,1740357466,12104572130,,Team Lead,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Boston,Married,Full Time,78912,2012-11-09,,124,,,1
2817446398,Legal,Intellectual Property,3346380741,3506070575,5930096966,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Washington DC,Married,Full Time,97514,2014-10-13,,101,,,1
9298617077,Sales,Business Development,7666588458,4566010041,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Phoenix,Single,Full Time,76172,2021-12-02,,14,,,1
3992138870,Administration,Facilities,9402855720,8199309593,12104572130,,Team Lead,Male,Heterosexual,Asian,38,Bachelor's degree,Remote,Dallas,Single,Full Time,75590,2021-04-29,,21,,,1
8115996561,Software,Software Development,6070507973,2171022254,1327507817,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Indianapolis,Single,Full Time,74091,2018-08-23,2020-07-13,23,Voluntary,Better salary,0
3870864770,Customer Service,Customer Support,9321962302,1648188671,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Jacksonville,Single,Full Time,57235,2018-10-15,,52,,,1
1501106249,R&D,Product Design,574484177,9928084959,12104572130,,Team Lead,Male,Heterosexual,Caucasian,52,Master's degree,On-site,San Francisco,Married,Full Time,86069,2016-05-16,2018-04-17,23,Voluntary,Found a better opportunity,0
6490443144,R&D,Product Design,4363135469,574484177,1424199297,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Denver,Married,Full Time,87704,2018-07-18,,55,,,1
9928084959,R&D,Product Design,12104572130,,,,Director,Male,Heterosexual,Caucasian,58,None,Remote,Seattle,Married,Full Time,93900,2014-03-17,,108,,,1
4679790997,Marketing,Advertising,796361013,3901305303,9743222543,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,38,Bachelor's degree,Remote,Boston,Single,Full Time,77549,2021-08-07,2021-09-16,1,Involuntary,Budget cuts,0
3655330750,Software,Software Development,3899352413,3902693036,12104572130,,Team Lead,Male,Heterosexual,Native American,59,Bachelor's degree,Remote,Washington DC,Married,Full Time,88612,2014-03-10,,108,,,1
1387061791,HR,Training,9741260931,1159005086,7870535481,12104572130,Individual Contributor,Female,Heterosexual,Asian,31,Master's degree,Remote,Chicago,Single,Full Time,59474,2021-09-09,,17,,,1
8196808027,Finance,Financial Planning,6585567406,9121244649,4691268378,12104572130,Individual Contributor,Male,Heterosexual,Other,41,None,On-site,San Francisco,Single,Full Time,82416,2016-01-18,,85,,,1
7805946609,Marketing,Public Relations,7066567678,2282440500,1949400041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Austin,Single,Full Time,78576,2013-09-12,,114,,,1
8384312940,Sales,Business Development,5278934159,2241679125,3142852362,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,San Diego,Single,Full Time,74920,2016-05-26,,81,,,1
4346441111,Administration,Facilities,479745176,4609895564,3373364129,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,65,Bachelor's degree,Remote,Boston,Married,Full Time,59415,2014-04-18,2016-05-07,25,Involuntary,Performance,0
1248905970,Legal,Litigation,3346380741,9853910653,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Charlotte,Single,Full Time,101167,2014-11-28,2015-11-11,12,Voluntary,Better salary,0
2632689063,Finance,Accounting,1135122025,8412275732,5312370235,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Master's degree,Remote,Phoenix,Single,Full Time,66498,2018-07-03,,56,,,1
9798129566,Software,Technical Support,5942974370,12104572130,,,Manager,Male,Heterosexual,Hispanic,32,Master's degree,Remote,Boston,Single,Full Time,106087,2020-01-29,,36,,,1
5035308256,Customer Service,Customer Support,9321962302,5719467697,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,41,Bachelor's degree,Remote,Chicago,Married,Full Time,52632,2020-04-28,,33,,,1
